,No.,Time,Source,Destination,Protocol,Length,Info
109,110,19.740649,96.17.176.171,192.168.56.101,TCP,58,"80  >  49159 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
110,111,19.740946,192.168.56.101,96.17.176.171,TCP,54,49159  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
111,112,19.74235,192.168.56.101,96.17.176.171,HTTP,151,GET /ncsi.txt HTTP/1.1 
112,113,19.742509,96.17.176.171,192.168.56.101,TCP,54,80  >  49159 [ACK] Seq=1 Ack=98 Win=65535 Len=0
113,114,19.759852,96.17.176.171,192.168.56.101,HTTP,233,HTTP/1.1 200 OK  (text/plain)
114,115,19.760476,192.168.56.101,96.17.176.171,TCP,54,"49159  >  80 [FIN, ACK] Seq=98 Ack=180 Win=64061 Len=0"
115,116,19.762253,96.17.176.171,192.168.56.101,TCP,54,"80  >  49159 [FIN, ACK] Seq=180 Ack=98 Win=65535 Len=0"
116,117,19.762266,96.17.176.171,192.168.56.101,TCP,54,"[TCP Out-Of-Order] 80  >  49159 [FIN, ACK] Seq=180 Ack=99 Win=65535 Len=0"
117,118,20.181292,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
118,119,20.181296,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
119,120,20.451923,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
120,121,20.451939,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
121,122,20.470356,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
122,123,20.470359,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
123,124,20.470368,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
124,125,20.554023,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
125,126,20.554024,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
126,127,20.758914,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
127,128,20.758917,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
128,129,20.928199,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
129,130,20.928203,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
130,131,21.262906,96.17.176.171,192.168.56.101,TCP,54,"[TCP Retransmission] 80  >  49159 [FIN, ACK] Seq=180 Ack=99 Win=65535 Len=0"
131,132,21.263322,192.168.56.101,96.17.176.171,TCP,54,[TCP ZeroWindow] 49159  >  80 [ACK] Seq=99 Ack=181 Win=0 Len=0
132,133,21.510226,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
133,134,21.51023,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
134,135,21.685304,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
135,136,21.685308,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
136,137,21.698092,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
137,138,21.698094,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
138,139,21.984456,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
139,140,21.98446,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
140,141,22.053798,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
141,142,22.0538,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
142,143,22.093579,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
143,144,22.093581,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
144,145,22.133285,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
145,146,22.13329,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
146,147,22.25627,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
147,148,22.256275,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
148,149,22.256907,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
149,150,22.256908,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
150,151,22.273031,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
151,152,22.273033,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
152,153,23.020532,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
153,154,23.020534,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
154,155,23.126547,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
155,156,23.126548,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
156,157,23.191169,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
157,158,23.191173,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
158,159,23.328065,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
159,160,23.328069,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
160,161,24.070828,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
161,162,24.070831,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
162,163,24.558896,91.219.236.222,192.168.56.101,TCP,54,"[TCP Retransmission] 443  >  49260 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0"
163,164,24.559142,192.168.56.101,91.219.236.222,TCP,54,49260  >  443 [RST] Seq=1 Win=0 Len=0
164,165,24.679048,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
165,166,24.679053,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
166,167,24.821647,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
167,168,24.82165,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
168,169,24.976456,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
169,170,24.97646,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
170,171,25.574793,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
171,172,25.574794,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
172,173,25.681403,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
173,174,25.681405,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
174,175,25.881766,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
175,176,25.881769,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
176,177,26.180428,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
177,178,26.180444,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
178,179,26.632523,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
179,180,26.632527,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
180,181,27.38221,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
181,182,27.382214,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
182,183,27.678119,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
183,184,27.678121,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
184,185,27.976357,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
185,186,27.976371,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
186,187,28.134342,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
187,188,28.134344,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
188,189,28.246038,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
189,190,28.246061,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
190,191,28.44522,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
191,192,28.445225,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
192,193,28.679384,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
193,194,28.679388,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
194,195,29.193523,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
195,196,29.193527,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
196,197,29.679005,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
197,198,29.679009,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
198,199,29.95393,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
199,200,29.953934,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
200,201,30.678838,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
201,202,30.678842,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
202,203,31.681139,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
203,204,31.681142,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
204,205,32.274159,131.188.40.189,192.168.56.101,TLSv1.2,597,Application Data
205,206,32.274343,192.168.56.101,131.188.40.189,TCP,54,49364  >  443 [RST] Seq=1 Win=0 Len=0
206,207,32.428508,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
207,208,32.428511,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
208,209,33.17965,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
209,210,33.179653,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
210,211,33.92789,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
211,212,33.927893,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
212,213,34.680007,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
213,214,34.680011,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
214,215,35.429079,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
215,216,35.429083,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
216,217,36.184013,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
217,218,36.184017,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
218,219,36.928764,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
219,220,36.928769,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
220,221,37.685642,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
221,222,37.685648,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
222,223,37.685778,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
223,224,37.68578,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
224,225,37.686876,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
225,226,37.686878,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
226,227,40.095882,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
227,228,40.095886,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
228,229,50.308934,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
229,230,50.308938,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
230,231,51.374494,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
231,232,51.374496,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
232,233,51.477618,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
233,234,51.47762,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
234,235,51.679606,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
235,236,51.679611,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
236,237,52.428661,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
237,238,52.428665,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
238,239,53.184039,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
239,240,53.184043,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
240,241,53.310665,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
241,242,53.310669,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
242,243,53.946724,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x09c0 A clients2.google.com
243,244,53.963953,8.8.8.8,192.168.56.101,DNS,199,Standard query response 0x09c0 A clients2.google.com CNAME clients.l.google.com A 142.250.138.101 A 142.250.138.102 A 142.250.138.139 A 142.250.138.100 A 142.250.138.113 A 142.250.138.138
244,245,54.102155,192.168.56.101,142.250.138.101,TCP,66,49166  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
245,246,54.123359,142.250.138.101,192.168.56.101,TCP,58,"443  >  49166 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
246,247,54.1236,192.168.56.101,142.250.138.101,TCP,54,49166  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
247,248,54.24451,192.168.56.101,142.250.138.101,TLSv1.2,215,Client Hello
248,249,54.244681,142.250.138.101,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=1 Ack=162 Win=65535 Len=0
249,250,54.264122,142.250.138.101,192.168.56.101,TLSv1.2,1466,Server Hello
250,251,54.264518,142.250.138.101,192.168.56.101,TCP,1466,"443  >  49166 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
251,252,54.264892,192.168.56.101,142.250.138.101,TCP,54,49166  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
252,253,54.26506,142.250.138.101,192.168.56.101,TCP,1514,443  >  49166 [ACK] Seq=2825 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
253,254,54.265066,142.250.138.101,192.168.56.101,TCP,1418,"443  >  49166 [PSH, ACK] Seq=4285 Ack=162 Win=65535 Len=1364 [TCP segment of a reassembled PDU]"
254,255,54.265194,192.168.56.101,142.250.138.101,TCP,54,49166  >  443 [ACK] Seq=162 Ack=5649 Win=64240 Len=0
255,256,54.266841,142.250.138.101,192.168.56.101,TLSv1.2,1066,"Certificate, Server Key Exchange, Server Hello Done"
256,257,54.309434,192.168.56.101,142.250.138.101,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
257,258,54.30959,142.250.138.101,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=6661 Ack=288 Win=65535 Len=0
258,259,54.329864,142.250.138.101,192.168.56.101,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
259,260,54.539085,192.168.56.101,142.250.138.101,TCP,54,49166  >  443 [ACK] Seq=288 Ack=6712 Win=63177 Len=0
260,261,54.757512,192.168.56.101,142.250.138.101,TLSv1.2,577,Application Data
261,262,54.757749,142.250.138.101,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=6712 Ack=811 Win=65535 Len=0
262,263,54.787578,142.250.138.101,192.168.56.101,TLSv1.2,333,Application Data
263,264,54.817105,192.168.56.101,142.250.138.101,TCP,54,"49166  >  443 [RST, ACK] Seq=811 Ack=6991 Win=0 Len=0"
