,No.,Time,Source,Destination,Protocol,Length,Info
64,65,7.491848,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 A wpad
65,66,7.492013,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
66,67,7.492014,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
67,68,7.492588,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
68,69,7.49259,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
69,70,7.695335,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
70,71,7.695338,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
71,72,7.742056,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
72,73,7.742059,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
73,74,8.242826,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
74,75,8.24283,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
75,76,8.242888,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
76,77,8.242889,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
77,78,8.242923,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
78,79,8.242924,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
79,80,8.44503,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
80,81,8.445034,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
81,82,8.495535,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x21c1 A isatap
82,83,8.495536,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x21c1 A isatap
83,84,8.604889,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x21c1 A isatap
84,85,8.604891,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x21c1 A isatap
85,86,8.805061,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
86,87,8.805066,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
87,88,8.966396,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
88,89,8.98667,8.8.8.8,192.168.56.101,DNS,158,Standard query response 0xc4c8 No such name A teredo.ipv6.microsoft.com SOA ns1-04.azure-dns.com
89,90,8.999033,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
90,91,8.999036,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
91,92,9.194341,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
92,93,9.194345,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
93,94,9.243415,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
94,95,9.243419,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
95,96,9.316642,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
96,97,9.316644,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
97,98,9.342532,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
98,99,9.342534,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
99,100,9.368533,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
100,101,9.368535,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
101,102,9.539266,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
102,103,9.539267,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
103,104,9.554075,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
104,105,9.554079,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
105,106,9.554556,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
106,107,9.554558,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
107,108,9.743652,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
108,109,9.743655,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
109,110,9.954768,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x971a A www.msftncsi.com
110,111,9.988221,8.8.8.8,192.168.56.101,DNS,182,Standard query response 0x971a A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 96.17.176.177 A 96.17.176.171
111,112,9.995565,192.168.56.101,96.17.176.177,TCP,66,49160  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
112,113,10.012432,96.17.176.177,192.168.56.101,TCP,58,"80  >  49160 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
113,114,10.012655,192.168.56.101,96.17.176.177,TCP,54,49160  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
114,115,10.01391,192.168.56.101,96.17.176.177,HTTP,151,GET /ncsi.txt HTTP/1.1 
115,116,10.014048,96.17.176.177,192.168.56.101,TCP,54,80  >  49160 [ACK] Seq=1 Ack=98 Win=65535 Len=0
116,117,10.030865,96.17.176.177,192.168.56.101,HTTP,233,HTTP/1.1 200 OK  (text/plain)
117,118,10.031031,96.17.176.177,192.168.56.101,TCP,54,"80  >  49160 [FIN, ACK] Seq=180 Ack=98 Win=65535 Len=0"
118,119,10.031322,192.168.56.101,96.17.176.177,TCP,54,49160  >  80 [ACK] Seq=98 Ack=181 Win=64061 Len=0
119,120,10.031962,192.168.56.101,96.17.176.177,TCP,54,"49160  >  80 [FIN, ACK] Seq=98 Ack=181 Win=64061 Len=0"
120,121,10.032115,96.17.176.177,192.168.56.101,TCP,54,80  >  49160 [ACK] Seq=181 Ack=99 Win=65535 Len=0
121,122,10.310399,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
122,123,10.310403,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
123,124,10.496042,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
124,125,10.496045,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
125,126,11.058901,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xab76 A isatap
126,127,11.058902,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xab76 A isatap
127,128,11.078928,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
128,129,11.078931,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
129,130,11.078939,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
130,131,11.089595,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
131,132,11.089597,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
132,133,11.089602,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
133,134,11.166817,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xab76 A isatap
134,135,11.166818,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xab76 A isatap
135,136,11.242259,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
136,137,11.242262,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
137,138,11.36899,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
138,139,11.368995,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
139,140,12.002038,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
140,141,12.002043,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
141,142,12.018385,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
142,143,12.018388,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
143,144,12.1185,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
144,145,12.118504,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
145,146,12.295935,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
146,147,12.295939,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
147,148,12.38252,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
148,149,12.382523,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
149,150,12.42952,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
150,151,12.429522,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
151,152,12.476249,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
152,153,12.476253,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
153,154,12.53917,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
154,155,12.539172,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
155,156,12.55504,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
156,157,12.555042,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
157,158,12.866553,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
158,159,12.866557,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
159,160,13.504974,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
160,161,13.504978,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
161,162,13.626192,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
162,163,13.626193,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
163,164,13.72591,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
164,165,13.725912,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
165,166,13.930854,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
166,167,13.930857,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
167,168,14.678728,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
168,169,14.678731,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
169,170,14.993105,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
170,171,14.993108,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
171,172,15.290626,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
172,173,15.290631,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
173,174,15.429216,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
174,175,15.42922,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
175,176,16.182226,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
176,177,16.182228,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
177,178,16.289406,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
178,179,16.289408,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
179,180,16.494121,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
180,181,16.494124,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
181,182,16.49458,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
182,183,16.494582,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
183,184,17.242851,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
184,185,17.242855,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
185,186,17.992331,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
186,187,17.992333,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
187,188,17.992528,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
188,189,17.992529,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
189,190,18.289906,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
190,191,18.289928,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
191,192,18.991341,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
192,193,18.991345,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
193,194,19.995458,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
194,195,19.995461,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
195,196,20.992754,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
196,197,20.992757,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
197,198,21.994001,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
198,199,21.994006,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
199,200,22.741942,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
200,201,22.741944,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
201,202,23.491853,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
202,203,23.491858,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
203,204,24.242636,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
204,205,24.24264,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
205,206,24.993332,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
206,207,24.993336,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
207,208,25.743537,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
208,209,25.74354,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
209,210,26.49712,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
210,211,26.497125,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
211,212,27.241844,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
212,213,27.241847,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
213,214,27.993492,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
214,215,27.993495,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
215,216,27.99364,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
216,217,27.993641,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
217,218,27.995065,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
218,219,27.995069,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
219,220,30.422548,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
220,221,30.422551,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
221,222,41.258749,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
222,223,41.258751,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
223,224,43.004853,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x96f1 A wpad
224,225,43.004855,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x96f1 A wpad
225,226,43.103694,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x96f1 A wpad
226,227,43.103695,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x96f1 A wpad
227,228,43.304199,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
228,229,43.304202,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
229,230,44.054516,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
230,231,44.054518,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
231,232,44.271621,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
232,233,44.271624,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
233,234,44.804069,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
234,235,44.804074,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
235,236,45.575169,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x6e6e A clients2.google.com
236,237,45.598396,8.8.8.8,192.168.56.101,DNS,119,Standard query response 0x6e6e A clients2.google.com CNAME clients.l.google.com A 142.251.33.46
237,238,45.750474,192.168.56.101,142.251.33.46,TCP,66,49166  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
238,239,45.774773,142.251.33.46,192.168.56.101,TCP,58,"443  >  49166 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
239,240,45.774993,192.168.56.101,142.251.33.46,TCP,54,49166  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
240,241,46.05017,192.168.56.101,142.251.33.46,TLSv1.2,215,Client Hello
241,242,46.050352,142.251.33.46,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=1 Ack=162 Win=65535 Len=0
242,243,46.071627,142.251.33.46,192.168.56.101,TLSv1.2,1466,Server Hello
243,244,46.071738,142.251.33.46,192.168.56.101,TCP,1466,"443  >  49166 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
244,245,46.071937,192.168.56.101,142.251.33.46,TCP,54,49166  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
245,246,46.072056,142.251.33.46,192.168.56.101,TCP,1466,"443  >  49166 [PSH, ACK] Seq=2825 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
246,247,46.072088,142.251.33.46,192.168.56.101,TCP,1466,"443  >  49166 [PSH, ACK] Seq=4237 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
247,248,46.072206,142.251.33.46,192.168.56.101,TLSv1.2,1066,"Certificate, Server Key Exchange, Server Hello Done"
248,249,46.072536,192.168.56.101,142.251.33.46,TCP,54,49166  >  443 [ACK] Seq=162 Ack=6661 Win=64240 Len=0
249,250,46.221053,192.168.56.101,142.251.33.46,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
250,251,46.22136,142.251.33.46,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=6661 Ack=288 Win=65535 Len=0
251,252,46.239734,142.251.33.46,192.168.56.101,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
252,253,46.447976,192.168.56.101,142.251.33.46,TCP,54,49166  >  443 [ACK] Seq=288 Ack=6712 Win=64189 Len=0
253,254,46.71609,192.168.56.101,142.251.33.46,TLSv1.2,577,Application Data
254,255,46.716382,142.251.33.46,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=6712 Ack=811 Win=65535 Len=0
255,256,46.757734,142.251.33.46,192.168.56.101,TLSv1.2,333,Application Data
256,257,46.900645,192.168.56.101,142.251.33.46,TCP,54,"49166  >  443 [RST, ACK] Seq=811 Ack=6991 Win=0 Len=0"
257,258,47.278398,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
258,259,47.278401,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
259,260,77.853075,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
260,261,77.853077,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
261,262,77.967451,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
262,263,77.967453,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
263,264,78.165825,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
264,265,78.165827,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
265,266,78.914569,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
266,267,78.914571,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
