,No.,Time,Source,Destination,Protocol,Length,Info
19,20,17.076873,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
20,21,17.076877,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
21,22,17.076911,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
22,23,17.080018,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x4163 A isatap
23,24,17.08002,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x4163 A isatap
24,25,17.090704,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
25,26,17.090706,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
26,27,17.10836,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
27,28,17.108363,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
28,29,17.111215,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 ANY None
29,30,17.111216,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 ANY None
30,31,17.127456,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources
31,32,17.127458,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources
32,33,17.154782,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
33,34,17.154784,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
34,35,17.155048,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
35,36,17.155049,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
36,37,17.155398,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
37,38,17.155399,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
38,39,17.183117,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x4163 A isatap
39,40,17.183119,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x4163 A isatap
40,41,17.213876,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 ANY None
41,42,17.213878,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 ANY None
42,43,17.237642,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
43,44,17.237644,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
44,45,17.237652,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
45,46,17.387519,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
46,47,17.387523,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
47,48,17.416276,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
48,49,17.416279,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
49,50,17.579159,192.168.56.101,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources
50,51,17.579163,192.168.56.101,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources
51,52,17.736336,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
52,53,17.736338,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
53,54,17.758261,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
54,55,17.758263,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
55,56,17.904607,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
56,57,17.904611,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
57,58,17.904669,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
58,59,17.904684,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
59,60,17.904733,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
60,61,17.904745,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
61,62,17.918895,192.168.56.101,239.255.255.250,UDP,666,65391  >  3702 Len=624
62,63,17.918898,192.168.56.101,239.255.255.250,UDP,666,65391  >  3702 Len=624
63,64,18.010103,192.168.56.101,239.255.255.250,UDP,666,65391  >  3702 Len=624
64,65,18.010108,192.168.56.101,239.255.255.250,UDP,666,65391  >  3702 Len=624
65,66,18.135235,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
66,67,18.135237,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
67,68,18.565668,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xc4c8 A wpad
68,69,18.56567,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xc4c8 A wpad
69,70,18.649988,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
70,71,18.64999,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
71,72,18.650524,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
72,73,18.650525,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
73,74,18.651045,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
74,75,18.651047,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
75,76,18.666721,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xc4c8 A wpad
76,77,18.666723,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xc4c8 A wpad
77,78,18.870136,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
78,79,18.87014,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
79,80,18.884504,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
80,81,18.884508,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
81,82,19.402314,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
82,83,19.402318,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
83,84,19.402379,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
84,85,19.40238,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
85,86,19.402446,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
86,87,19.402447,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
87,88,19.622099,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
88,89,19.622103,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
89,90,19.639465,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x971a A isatap
90,91,19.639467,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x971a A isatap
91,92,19.746766,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x971a A isatap
92,93,19.746767,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x971a A isatap
93,94,19.948914,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
94,95,19.948917,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
95,96,20.078375,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
96,97,20.166127,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
97,98,20.166131,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
98,99,20.369093,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
99,100,20.369097,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
100,101,20.423281,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
101,102,20.423285,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
102,103,20.480608,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
103,104,20.48061,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
104,105,20.509862,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
105,106,20.509863,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
106,107,20.541877,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
107,108,20.541882,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
108,109,20.70506,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
109,110,20.705064,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
110,111,20.74578,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
111,112,20.745782,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
112,113,20.762807,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
113,114,20.762809,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
114,115,20.907081,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
115,116,20.907085,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
116,117,21.080061,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
117,118,21.13459,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x025f A www.msftncsi.com
118,119,21.448406,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
119,120,21.44841,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
120,121,21.649759,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
121,122,21.649763,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
122,123,22.072923,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
123,124,22.121693,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x025f A www.msftncsi.com
124,125,22.202244,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
125,126,22.202246,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
126,127,22.228939,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
127,128,22.228943,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
128,129,22.228952,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
129,130,22.400338,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
130,131,22.400343,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
131,132,22.57244,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
132,133,22.572441,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
133,134,22.788315,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
134,135,22.788319,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
135,136,23.127399,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x025f A www.msftncsi.com
136,137,23.157097,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
137,138,23.157102,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
138,139,23.174223,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
139,140,23.174227,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
140,141,23.524831,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
141,142,23.524835,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
142,143,23.541754,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
143,144,23.541756,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
144,145,23.579597,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
145,146,23.579599,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
146,147,23.583533,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
147,148,23.583535,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
148,149,23.603819,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
149,150,23.603822,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
150,151,23.72835,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
151,152,23.728352,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
152,153,23.744239,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
153,154,23.744241,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
154,155,24.072479,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
155,156,24.275765,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
156,157,24.275769,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
157,158,24.651598,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
158,159,24.651602,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
159,160,25.04053,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
160,161,25.040531,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
161,162,25.119509,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x025f A www.msftncsi.com
162,163,25.15097,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
163,164,25.150972,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
164,165,25.356228,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
165,166,25.356232,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
166,167,26.102865,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
167,168,26.102868,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
168,169,26.151058,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
169,170,26.151062,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
170,171,26.573359,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
171,172,26.573362,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
172,173,26.855444,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
173,174,26.855447,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
174,175,27.612268,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
175,176,27.612269,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
176,177,27.655135,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
177,178,27.655137,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
178,179,27.717284,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
179,180,27.717285,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
180,181,27.917749,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
181,182,27.917752,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
182,183,28.077413,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
183,184,28.667265,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
184,185,28.667269,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
185,186,29.122645,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x025f A www.msftncsi.com
186,187,29.152529,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
187,188,29.152531,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
188,189,29.420351,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
189,190,29.420355,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
190,191,29.578452,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
191,192,29.578455,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
192,193,30.150875,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
193,194,30.150879,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
194,195,31.153146,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
195,196,31.153151,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
196,197,32.152015,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
197,198,32.152019,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
198,199,32.238533,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
199,200,33.151801,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
200,201,33.151804,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
201,202,33.228179,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
202,203,33.903399,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
203,204,33.903402,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
204,205,34.22989,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
205,206,34.65168,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
206,207,34.651683,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
207,208,35.400416,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
208,209,35.400419,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
209,210,36.15435,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
210,211,36.154353,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
211,212,36.235221,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
212,213,36.900257,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
213,214,36.900259,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
214,215,37.652502,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
215,216,37.652506,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
216,217,38.400491,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
217,218,38.400494,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
218,219,39.151902,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
219,220,39.151905,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
220,221,39.15197,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
221,222,39.151972,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
222,223,39.153006,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
223,224,39.153008,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
224,225,40.231749,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
225,226,41.56123,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
226,227,41.561232,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
227,228,44.234,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
228,229,44.234004,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
229,230,44.234013,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
230,231,51.782115,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
231,232,51.782118,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
232,233,52.78786,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x09c0 A wpad
233,234,52.787862,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x09c0 A wpad
234,235,52.888134,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x09c0 A wpad
235,236,52.888136,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x09c0 A wpad
236,237,53.093065,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
237,238,53.093069,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
238,239,53.849981,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
239,240,53.849985,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
240,241,54.587404,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
241,242,54.587408,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
242,243,54.777374,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
243,244,54.777378,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
244,245,55.348584,192.168.56.101,8.8.8.8,DNS,79,Standard query 0xea6d A clients2.google.com
245,246,56.343397,192.168.56.101,8.8.8.8,DNS,79,Standard query 0xea6d A clients2.google.com
246,247,57.337707,192.168.56.101,8.8.8.8,DNS,79,Standard query 0xea6d A clients2.google.com
247,248,57.77575,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
248,249,57.775754,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
249,250,59.341475,192.168.56.101,8.8.8.8,DNS,79,Standard query 0xea6d A clients2.google.com
250,251,63.340878,192.168.56.101,8.8.8.8,DNS,79,Standard query 0xea6d A clients2.google.com
251,252,67.477352,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x69e6 A wpad
252,253,67.477354,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x69e6 A wpad
253,254,67.576605,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x69e6 A wpad
254,255,67.576606,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x69e6 A wpad
255,256,67.780215,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
256,257,67.780219,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
257,258,68.525603,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
258,259,68.525607,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
259,260,69.27935,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
260,261,69.279354,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
261,262,69.481247,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xe6e6 A teredo.ipv6.microsoft.com
262,263,70.055791,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x04c8 A clients2.google.com
263,264,70.481618,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xe6e6 A teredo.ipv6.microsoft.com
264,265,71.057086,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x04c8 A clients2.google.com
265,266,71.48261,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xe6e6 A teredo.ipv6.microsoft.com
266,267,72.058455,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x04c8 A clients2.google.com
267,268,73.484381,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xe6e6 A teredo.ipv6.microsoft.com
268,269,74.063897,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x04c8 A clients2.google.com
269,270,77.484019,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xe6e6 A teredo.ipv6.microsoft.com
270,271,78.059747,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x04c8 A clients2.google.com
271,272,82.135595,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x4559 A clients2.google.com
272,273,83.122686,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x4559 A clients2.google.com
273,274,84.123064,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x4559 A clients2.google.com
274,275,86.121046,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x4559 A clients2.google.com
275,276,90.121126,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x4559 A clients2.google.com
