,No.,Time,Source,Destination,Protocol,Length,Info
21,22,35.357686,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
22,23,35.357969,192.168.56.101,128.31.0.39,TCP,54,49231  >  9101 [RST] Seq=1 Win=0 Len=0
23,24,35.36625,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
24,25,35.366251,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
25,26,35.383814,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
26,27,35.383816,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
27,28,35.38608,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 ANY None
28,29,35.386082,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 ANY None
29,30,35.390344,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
30,31,35.390346,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
31,32,35.396856,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources
32,33,35.396858,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources
33,34,35.438612,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
34,35,35.438614,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
35,36,35.438729,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
36,37,35.438731,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
37,38,35.439677,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
38,39,35.439679,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
39,40,35.483583,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 ANY None
40,41,35.483585,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 ANY None
41,42,35.531563,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
42,43,35.531566,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
43,44,35.531573,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
44,45,35.716758,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
45,46,35.71676,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
46,47,35.860919,192.168.56.101,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources
47,48,35.860924,192.168.56.101,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources
48,49,36.138346,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
49,50,36.138351,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
50,51,36.160801,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
51,52,36.160803,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
52,53,36.176063,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
53,54,36.176065,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
54,55,36.187187,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
55,56,36.187189,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
56,57,36.187235,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
57,58,36.187236,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
58,59,36.187268,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
59,60,36.187269,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
60,61,36.348509,192.168.56.101,239.255.255.250,UDP,666,57521  >  3702 Len=624
61,62,36.348514,192.168.56.101,239.255.255.250,UDP,666,57521  >  3702 Len=624
62,63,36.43579,192.168.56.101,239.255.255.250,UDP,666,57521  >  3702 Len=624
63,64,36.435794,192.168.56.101,239.255.255.250,UDP,666,57521  >  3702 Len=624
64,65,36.88586,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 A wpad
65,66,36.885861,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 A wpad
66,67,36.888678,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
67,68,36.888682,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
68,69,36.936564,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
69,70,36.936567,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
70,71,36.936628,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
71,72,36.936629,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
72,73,36.936664,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
73,74,36.936665,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
74,75,36.984833,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 A wpad
75,76,36.984834,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 A wpad
76,77,37.186151,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
77,78,37.186155,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
78,79,37.650316,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc4c8 A isatap
79,80,37.650318,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc4c8 A isatap
80,81,37.692356,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
81,82,37.69236,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
82,83,37.693117,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
83,84,37.693118,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
84,85,37.694072,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
85,86,37.694073,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
86,87,37.753815,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc4c8 A isatap
87,88,37.753816,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc4c8 A isatap
88,89,37.937197,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
89,90,37.937201,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
90,91,37.951396,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
91,92,37.951398,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
92,93,38.365237,192.168.56.101,8.8.8.8,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
93,94,38.384581,8.8.8.8,192.168.56.101,DNS,158,Standard query response 0x971a No such name A teredo.ipv6.microsoft.com SOA ns1-04.azure-dns.com
94,95,38.442668,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
95,96,38.442671,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
96,97,38.686997,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
97,98,38.687002,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
98,99,38.700744,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
99,100,38.700747,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
100,101,38.705689,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
101,102,38.705691,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
102,103,38.720038,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
103,104,38.72004,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
104,105,38.739935,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
105,106,38.739937,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
106,107,38.769505,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
107,108,38.769507,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
108,109,39.154586,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
109,110,39.154588,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
110,111,39.173058,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
111,112,39.173059,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
112,113,39.187815,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
113,114,39.187817,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
114,115,39.44749,192.168.56.101,8.8.8.8,DNS,76,Standard query 0xab76 A www.msftncsi.com
115,116,39.452664,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
116,117,39.452666,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
117,118,39.483515,8.8.8.8,192.168.56.101,DNS,182,Standard query response 0xab76 A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 96.17.176.177 A 96.17.176.171
118,119,39.492099,192.168.56.101,96.17.176.177,TCP,66,49159  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
119,120,39.505418,96.17.176.177,192.168.56.101,TCP,58,"80  >  49159 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
120,121,39.50562,192.168.56.101,96.17.176.177,TCP,54,49159  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
121,122,39.506739,192.168.56.101,96.17.176.177,HTTP,151,GET /ncsi.txt HTTP/1.1 
122,123,39.506888,96.17.176.177,192.168.56.101,TCP,54,80  >  49159 [ACK] Seq=1 Ack=98 Win=65535 Len=0
123,124,39.525978,96.17.176.177,192.168.56.101,HTTP,233,HTTP/1.1 200 OK  (text/plain)
124,125,39.525991,96.17.176.177,192.168.56.101,TCP,54,"80  >  49159 [FIN, ACK] Seq=180 Ack=98 Win=65535 Len=0"
125,126,39.52627,192.168.56.101,96.17.176.177,TCP,54,49159  >  80 [ACK] Seq=98 Ack=181 Win=64061 Len=0
126,127,39.526906,192.168.56.101,96.17.176.177,TCP,54,"49159  >  80 [FIN, ACK] Seq=98 Ack=181 Win=64061 Len=0"
127,128,39.527049,96.17.176.177,192.168.56.101,TCP,54,80  >  49159 [ACK] Seq=181 Ack=99 Win=65535 Len=0
128,129,39.938009,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
129,130,39.938012,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
130,131,40.210957,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
131,132,40.210959,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
132,133,40.228173,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
133,134,40.228176,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
134,135,40.228186,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
135,136,40.317807,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
136,137,40.317808,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
137,138,40.516569,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
138,139,40.516574,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
139,140,40.687997,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
140,141,40.688002,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
141,142,41.272214,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
142,143,41.272219,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
143,144,41.449374,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
144,145,41.449378,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
145,146,41.464095,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
146,147,41.464098,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
147,148,41.764092,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
148,149,41.764094,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
149,150,41.795234,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
150,151,41.795235,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
151,152,41.825711,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
152,153,41.825714,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
153,154,42.014818,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
154,155,42.014823,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
155,156,42.154368,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
156,157,42.154369,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
157,158,42.186065,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
158,159,42.186067,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
159,160,42.765717,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
160,161,42.765719,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
161,162,42.839357,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
162,163,42.839362,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
163,164,42.873155,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
164,165,42.873157,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
165,166,42.948054,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
166,167,42.948058,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
167,168,43.08216,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
168,169,43.082163,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
169,170,43.825905,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
170,171,43.825909,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
171,172,44.435857,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
172,173,44.43586,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
173,174,44.57622,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
174,175,44.576224,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
175,176,45.336327,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
176,177,45.33633,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
177,178,45.436212,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
178,179,45.436213,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
179,180,45.641925,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
180,181,45.641929,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
181,182,45.829464,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
182,183,45.829475,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
183,184,45.936698,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
184,185,45.936702,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
185,186,46.391192,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
186,187,46.391196,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
187,188,47.143242,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
188,189,47.143246,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
189,190,47.43757,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
190,191,47.437574,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
191,192,47.894448,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
192,193,47.894449,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
193,194,48.003185,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
194,195,48.003187,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
195,196,48.203773,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
196,197,48.203777,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
197,198,48.438254,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
198,199,48.438258,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
199,200,48.826294,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
200,201,48.826298,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
201,202,48.957913,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
202,203,48.957917,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
203,204,49.43873,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
204,205,49.438734,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
205,206,49.701986,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
206,207,49.70199,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
207,208,50.438996,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
208,209,50.439022,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
209,210,51.437908,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
210,211,51.437912,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
211,212,52.186534,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
212,213,52.186538,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
213,214,52.935675,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
214,215,52.935679,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
215,216,53.69043,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
216,217,53.690434,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
217,218,54.436996,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
218,219,54.436999,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
219,220,55.185882,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
220,221,55.185886,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
221,222,55.939169,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
222,223,55.939173,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
223,224,56.685344,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
224,225,56.685348,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
225,226,57.436252,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
226,227,57.436255,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
227,228,57.436315,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
228,229,57.436316,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
229,230,57.437207,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
230,231,57.437209,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
231,232,59.855828,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
232,233,59.855832,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
233,234,70.080185,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
234,235,70.080189,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
235,236,71.227677,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
236,237,71.227682,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
237,238,71.330299,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
238,239,71.330301,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
239,240,71.530595,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
240,241,71.530599,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
241,242,72.279483,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
242,243,72.279487,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
243,244,73.028838,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
244,245,73.028842,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
245,246,73.078955,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
246,247,73.078957,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
247,248,73.791811,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x09c0 A clients2.google.com
248,249,73.815056,8.8.8.8,192.168.56.101,DNS,119,Standard query response 0x09c0 A clients2.google.com CNAME clients.l.google.com A 142.251.33.14
249,250,73.884151,192.168.56.101,142.251.33.14,TCP,66,49163  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
250,251,73.905654,142.251.33.14,192.168.56.101,TCP,58,"443  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
251,252,73.905845,192.168.56.101,142.251.33.14,TCP,54,49163  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
252,253,74.094138,192.168.56.101,142.251.33.14,TLSv1.2,215,Client Hello
253,254,74.094301,142.251.33.14,192.168.56.101,TCP,54,443  >  49163 [ACK] Seq=1 Ack=162 Win=65535 Len=0
254,255,74.111342,142.251.33.14,192.168.56.101,TLSv1.2,1466,Server Hello
255,256,74.111657,142.251.33.14,192.168.56.101,TCP,1466,"443  >  49163 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
256,257,74.111783,192.168.56.101,142.251.33.14,TCP,54,49163  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
257,258,74.111898,142.251.33.14,192.168.56.101,TCP,1466,"443  >  49163 [PSH, ACK] Seq=2825 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
258,259,74.11199,142.251.33.14,192.168.56.101,TCP,1466,"443  >  49163 [PSH, ACK] Seq=4237 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
259,260,74.112108,192.168.56.101,142.251.33.14,TCP,54,49163  >  443 [ACK] Seq=162 Ack=5649 Win=64240 Len=0
260,261,74.112122,142.251.33.14,192.168.56.101,TLSv1.2,1065,"Certificate, Server Key Exchange, Server Hello Done"
261,262,74.200848,192.168.56.101,142.251.33.14,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
262,263,74.201026,142.251.33.14,192.168.56.101,TCP,54,443  >  49163 [ACK] Seq=6660 Ack=288 Win=65535 Len=0
263,264,74.216209,142.251.33.14,192.168.56.101,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
264,265,74.42326,192.168.56.101,142.251.33.14,TCP,54,49163  >  443 [ACK] Seq=288 Ack=6711 Win=63178 Len=0
