,No.,Time,Source,Destination,Protocol,Length,Info
110,111,17.661001,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
111,112,17.661003,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
112,113,17.815799,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
113,114,17.815802,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
114,115,18.020157,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
115,116,18.061503,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x971a A www.msftncsi.com
116,117,18.398744,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
117,118,18.398748,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
118,119,18.572206,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
119,120,18.572211,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
120,121,19.017709,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
121,122,19.049055,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x971a A www.msftncsi.com
