"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"2","1.024234","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"3","2.047787","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"4","3.744177","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"5","3.744179","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"6","3.912818","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"7","4.744386","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"8","4.744389","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"9","4.928812","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"10","5.745668","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"11","5.745672","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"12","5.954370","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"13","6.747634","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"14","6.747638","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"15","6.747681","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"16","6.756780","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"17","6.756781","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"18","6.774019","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"19","6.774021","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"20","6.776856","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 ANY None"
"21","6.776857","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 ANY None"
"22","6.801381","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"23","6.801386","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"24","6.809214","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"25","6.809216","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"26","6.832026","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"27","6.832028","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"28","6.833383","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"29","6.833384","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"30","6.833439","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"31","6.833440","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"32","6.888705","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 ANY None"
"33","6.888707","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 ANY None"
"34","6.924128","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"35","6.924131","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"36","6.924141","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"37","7.103792","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"38","7.103796","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"39","7.244044","192.168.56.101","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"40","7.244046","192.168.56.101","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"41","7.388364","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
