"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"2","1.024250","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"3","1.101851","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"4","1.101855","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"5","2.047377","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"6","2.089578","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"7","2.089582","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"8","3.089788","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"9","3.089791","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"10","4.023737","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"11","4.089488","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"12","4.089491","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"13","4.089521","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"14","4.106320","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"15","4.106321","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"16","4.110453","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"17","4.110454","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"18","4.118586","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 ANY None"
"19","4.118588","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 ANY None"
"20","4.148362","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"21","4.148364","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"22","4.178740","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"23","4.178744","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"24","4.179141","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"25","4.179143","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"26","4.179472","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"27","4.179473","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"28","4.189696","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"29","4.189698","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"30","4.215504","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 ANY None"
"31","4.215505","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 ANY None"
"32","4.283331","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"33","4.283333","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"34","4.283342","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"35","4.498775","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"36","4.498780","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
