"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"2","1.019284","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"3","2.043216","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"4","2.864984","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"5","2.864986","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"6","3.865177","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"7","3.865181","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"8","3.898773","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"9","4.869372","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"10","4.869375","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"11","4.927372","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"12","5.865179","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"13","5.865182","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"14","5.865220","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"15","5.868510","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x4163 A isatap"
"16","5.868511","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x4163 A isatap"
"17","5.877257","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"18","5.877258","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"19","5.907315","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"20","5.907317","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"21","5.918542","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x21c1 ANY None"
"22","5.918543","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x21c1 ANY None"
"23","5.924467","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"24","5.924469","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"25","5.944233","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"26","5.944234","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"27","5.945367","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"28","5.945369","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"29","5.945763","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"30","5.945765","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"31","5.974439","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x4163 A isatap"
"32","5.974441","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x4163 A isatap"
"33","6.024174","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x21c1 ANY None"
"34","6.024175","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x21c1 ANY None"
"35","6.039622","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"36","6.039624","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"37","6.039632","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"38","6.182315","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"39","6.182318","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"40","6.211450","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"41","6.211454","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"42","6.367803","192.168.56.101","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"43","6.367808","192.168.56.101","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"44","6.526300","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"45","6.526301","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"46","6.547978","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"47","6.547979","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"48","6.697161","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"49","6.697165","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"50","6.697857","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"51","6.697858","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"52","6.698484","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"53","6.698485","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"54","6.733826","192.168.56.101","239.255.255.250","UDP","666","65391  >  3702 Len=624"
"55","6.733831","192.168.56.101","239.255.255.250","UDP","666","65391  >  3702 Len=624"
"56","6.822040","192.168.56.101","239.255.255.250","UDP","666","65391  >  3702 Len=624"
"57","6.822045","192.168.56.101","239.255.255.250","UDP","666","65391  >  3702 Len=624"
"58","6.931471","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"59","6.931474","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"60","7.362806","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xc4c8 A wpad"
"61","7.362807","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xc4c8 A wpad"
"62","7.443301","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"63","7.443304","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"64","7.443361","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"65","7.443362","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"66","7.443397","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"67","7.443398","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"68","7.459268","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xc4c8 A wpad"
"69","7.459274","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xc4c8 A wpad"
"70","7.664539","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"71","7.664543","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"72","7.678644","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"73","7.678647","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"74","8.193818","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"75","8.193821","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"76","8.193883","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"77","8.193884","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"78","8.193918","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"79","8.193919","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"80","8.411559","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"81","8.411563","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"82","8.431433","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x971a A isatap"
"83","8.431435","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x971a A isatap"
"84","8.537012","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x971a A isatap"
"85","8.537014","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x971a A isatap"
"86","8.740816","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"87","8.740819","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"88","8.886538","192.168.56.101","8.8.8.8","DNS","85","Standard query 0xab76 A teredo.ipv6.microsoft.com"
"89","8.906454","8.8.8.8","192.168.56.101","DNS","158","Standard query response 0xab76 No such name A teredo.ipv6.microsoft.com SOA ns1-04.azure-dns.com"
"90","8.948068","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"91","8.948072","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
