,No.,Time,Source,Destination,Protocol,Length,Info
115,116,11.656574,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
116,117,11.668941,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
117,118,11.668943,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
118,119,11.668949,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
119,120,11.729854,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
120,121,11.729856,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
121,122,11.780026,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
122,123,11.792571,***.***.***.***,***.***.***.***,DNS,76,Standard query 0xab76 A www.msftncsi.com
123,124,11.934652,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
124,125,11.934656,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
125,126,12.072367,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
126,127,12.072371,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
127,128,12.68748,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
128,129,12.687484,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
129,130,12.785116,***.***.***.***,***.***.***.***,DNS,76,Standard query 0xab76 A www.msftncsi.com
130,131,12.832811,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
131,132,12.832814,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
132,133,12.854689,***.***.***.***,***.***.***.***,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
133,134,12.854693,***.***.***.***,***.***.***.***,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
