,No.,Time,Source,Destination,Protocol,Length,Info
80,81,20.592048,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x4163 A wpad
81,82,20.792451,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
82,83,20.792453,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
83,84,20.810577,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
84,85,20.810579,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
85,86,21.325616,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
86,87,21.325619,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
87,88,21.325693,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
88,89,21.325695,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
89,90,21.325747,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
90,91,21.325748,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
91,92,21.540532,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
92,93,21.540535,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
93,94,21.558817,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x21c1 A isatap
94,95,21.558819,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x21c1 A isatap
95,96,21.6657,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x21c1 A isatap
96,97,21.665703,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x21c1 A isatap
97,98,21.884518,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
98,99,21.884522,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
99,100,22.06094,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
100,101,22.077016,***.***.***.***,***.***.***.***,DNS,158,Standard query response 0xc4c8 No such name A teredo.ipv6.microsoft.com SOA ns1-04.azure-dns.com
101,102,22.096451,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
102,103,22.096454,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
103,104,22.290422,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
104,105,22.290427,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
105,106,22.374884,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
106,107,22.374889,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
107,108,22.385161,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
108,109,22.385162,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
109,110,22.425998,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
110,111,22.426,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
111,112,22.464261,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
112,113,22.464265,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
113,114,22.626167,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
114,115,22.626171,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
115,116,22.626739,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
116,117,22.626741,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
117,118,22.640869,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
118,119,22.640871,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
119,120,22.824488,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
120,121,22.824492,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
121,122,23.049975,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x971a A www.msftncsi.com
122,123,23.082302,***.***.***.***,***.***.***.***,DNS,182,Standard query response 0x971a A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A ***.***.***.*** A ***.***.***.***
123,124,23.089351,***.***.***.***,***.***.***.***,TCP,66,49160  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
124,125,23.102359,***.***.***.***,***.***.***.***,TCP,58,"80  >  49160 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
125,126,23.102551,***.***.***.***,***.***.***.***,TCP,54,49160  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
126,127,23.103814,***.***.***.***,***.***.***.***,HTTP,151,GET /ncsi.txt HTTP/1.1 
127,128,23.103953,***.***.***.***,***.***.***.***,TCP,54,80  >  49160 [ACK] Seq=1 Ack=98 Win=65535 Len=0
128,129,23.120751,***.***.***.***,***.***.***.***,HTTP,233,HTTP/1.1 200 OK  (text/plain)
129,130,23.120766,***.***.***.***,***.***.***.***,TCP,54,"80  >  49160 [FIN, ACK] Seq=180 Ack=98 Win=65535 Len=0"
130,131,23.12095,***.***.***.***,***.***.***.***,TCP,54,49160  >  80 [ACK] Seq=98 Ack=181 Win=64061 Len=0
131,132,23.122015,***.***.***.***,***.***.***.***,TCP,54,"49160  >  80 [FIN, ACK] Seq=98 Ack=181 Win=64061 Len=0"
132,133,23.122156,***.***.***.***,***.***.***.***,TCP,54,80  >  49160 [ACK] Seq=181 Ack=99 Win=65535 Len=0
133,134,23.369674,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
134,135,23.369678,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
135,136,23.572058,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
136,137,23.572062,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
137,138,24.125938,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xab76 A isatap
138,139,24.12594,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xab76 A isatap
139,140,24.1558,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
140,141,24.155804,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
141,142,24.155815,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
142,143,24.169477,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
143,144,24.169479,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
144,145,24.169483,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
145,146,24.232899,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xab76 A isatap
146,147,24.232901,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xab76 A isatap
147,148,24.321532,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
148,149,24.321536,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
149,150,24.432556,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
150,151,24.43256,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
151,152,25.080454,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
152,153,25.080458,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
153,154,25.095011,***.***.***.***,***.***.***.***,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
154,155,25.095013,***.***.***.***,***.***.***.***,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
155,156,25.187544,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
156,157,25.187547,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
157,158,25.448032,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
158,159,25.448033,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
159,160,25.478833,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
160,161,25.478835,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
161,162,25.508951,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
162,163,25.508954,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
163,164,25.618729,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
164,165,25.61873,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
165,166,25.634798,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
166,167,25.6348,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
167,168,25.93129,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
168,169,25.931293,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
169,170,26.372792,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
170,171,26.372797,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
171,172,26.57482,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
172,173,26.574824,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
173,174,26.685178,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
174,175,26.68518,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
175,176,26.798015,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
176,177,26.798017,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
177,178,27.006458,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
178,179,27.006462,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
179,180,27.744554,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
180,181,27.744556,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
181,182,28.071344,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
182,183,28.071346,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
183,184,28.49318,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
184,185,28.493181,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
185,186,29.246458,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
186,187,29.24646,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
187,188,29.353732,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
188,189,29.353734,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
189,190,29.369641,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
190,191,29.369643,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
191,192,29.560519,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
192,193,29.560523,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
193,194,29.575085,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
194,195,29.575087,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
195,196,30.30747,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
196,197,30.307474,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
197,198,31.056495,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
198,199,31.056498,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
199,200,31.072881,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
200,201,31.072883,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
201,202,32.072248,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
202,203,32.072252,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
203,204,32.373503,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
204,205,32.373507,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
205,206,33.071882,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
206,207,33.071886,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
207,208,34.07331,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
208,209,34.073313,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
209,210,35.073901,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
210,211,35.073904,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
211,212,35.822487,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
212,213,35.822489,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
213,214,36.574545,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
214,215,36.574549,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
215,216,37.321534,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
216,217,37.321538,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
217,218,38.076136,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
218,219,38.07614,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
219,220,38.821885,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
220,221,38.821888,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
221,222,39.573265,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
222,223,39.573268,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
223,224,40.321816,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
224,225,40.32182,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
225,226,41.073947,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
226,227,41.073951,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
227,228,41.074015,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
228,229,41.074016,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
229,230,41.074864,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
230,231,41.074866,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
231,232,43.499296,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
232,233,43.499301,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
233,234,53.729226,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
234,235,53.72923,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
235,236,56.106062,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x96f1 A wpad
236,237,56.106064,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x96f1 A wpad
237,238,56.213165,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x96f1 A wpad
238,239,56.213166,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x96f1 A wpad
239,240,56.416426,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
240,241,56.416428,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
241,242,56.759732,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
242,243,56.759734,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
243,244,57.164897,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
244,245,57.164899,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
245,246,57.915304,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
246,247,57.915306,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
247,248,59.022214,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x6e6e A clients2.google.com
248,249,59.0482,***.***.***.***,***.***.***.***,DNS,119,Standard query response 0x6e6e A clients2.google.com CNAME clients.l.google.com A ***.***.***.***
249,250,59.126267,***.***.***.***,***.***.***.***,TCP,66,49166  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
250,251,59.151333,***.***.***.***,***.***.***.***,TCP,58,"443  >  49166 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
251,252,59.151513,***.***.***.***,***.***.***.***,TCP,54,49166  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
252,253,59.77534,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
253,254,59.775343,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
254,255,59.791005,***.***.***.***,***.***.***.***,TLSv1.2,215,Client Hello
255,256,59.791465,***.***.***.***,***.***.***.***,TCP,54,443  >  49166 [ACK] Seq=1 Ack=162 Win=65535 Len=0
256,257,59.812935,***.***.***.***,***.***.***.***,TLSv1.2,1514,Server Hello
257,258,59.812945,***.***.***.***,***.***.***.***,TCP,1514,443  >  49166 [ACK] Seq=1461 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
258,259,59.813145,***.***.***.***,***.***.***.***,TCP,54,49166  >  443 [ACK] Seq=162 Ack=2921 Win=64240 Len=0
259,260,59.813263,***.***.***.***,***.***.***.***,TCP,1514,443  >  49166 [ACK] Seq=2921 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
260,261,59.813272,***.***.***.***,***.***.***.***,TCP,1322,"443  >  49166 [PSH, ACK] Seq=4381 Ack=162 Win=65535 Len=1268 [TCP segment of a reassembled PDU]"
261,262,59.813463,***.***.***.***,***.***.***.***,TCP,54,49166  >  443 [ACK] Seq=162 Ack=5649 Win=64240 Len=0
262,263,59.813827,***.***.***.***,***.***.***.***,TLSv1.2,1067,"Certificate, Server Key Exchange, Server Hello Done"
263,264,60.0875,***.***.***.***,***.***.***.***,TCP,54,49166  >  443 [ACK] Seq=162 Ack=6662 Win=63227 Len=0
264,265,60.522368,***.***.***.***,***.***.***.***,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
