,No.,Time,Source,Destination,Protocol,Length,Info
180,181,16.041928,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
181,182,16.041932,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
182,183,16.262256,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
183,184,16.262258,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
184,185,16.370241,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
185,186,16.370243,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
186,187,16.572827,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
187,188,16.572831,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
188,189,16.729319,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
189,190,16.729323,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
190,191,17.32223,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
191,192,17.322233,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
192,193,17.731558,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
193,194,17.731562,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
194,195,18.075994,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
195,196,18.075997,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
196,197,18.729247,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
197,198,18.729251,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
198,199,19.72863,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
199,200,19.728636,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
200,201,20.479387,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
201,202,20.47939,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
202,203,21.228519,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
203,204,21.228522,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
204,205,21.979025,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
205,206,21.979041,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
206,207,22.729652,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
207,208,22.729655,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
208,209,23.478692,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
209,210,23.478695,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
210,211,24.230227,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
211,212,24.230231,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
212,213,24.978845,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
213,214,24.978849,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
214,215,25.728882,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
215,216,25.728885,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
216,217,25.728946,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
217,218,25.728947,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
218,219,25.729716,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
219,220,25.729718,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
220,221,25.761607,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
221,222,25.761611,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
222,223,38.364607,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
223,224,38.364611,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
224,225,40.251071,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6cfb A wpad
225,226,40.251073,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6cfb A wpad
226,227,40.356571,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6cfb A wpad
227,228,40.356573,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6cfb A wpad
228,229,40.556678,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
229,230,40.556682,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
230,231,41.308232,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
231,232,41.308236,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
232,233,41.356707,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
233,234,41.35671,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
234,235,42.056934,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
235,236,42.056942,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
236,237,42.924605,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x09c0 A clients2.google.com
237,238,42.93933,***.***.***.***,***.***.***.***,DNS,119,Standard query response 0x09c0 A clients2.google.com CNAME clients.l.google.com A ***.***.***.***
238,239,44.354566,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
239,240,44.354569,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
240,241,44.38423,***.***.***.***,***.***.***.***,TCP,66,49165  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
241,242,44.401594,***.***.***.***,***.***.***.***,TCP,58,"443  >  49165 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
242,243,44.401715,***.***.***.***,***.***.***.***,TCP,54,49165  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
243,244,45.690302,***.***.***.***,***.***.***.***,TLSv1.2,215,Client Hello
244,245,45.690527,***.***.***.***,***.***.***.***,TCP,54,443  >  49165 [ACK] Seq=1 Ack=162 Win=65535 Len=0
245,246,45.70835,***.***.***.***,***.***.***.***,TLSv1.2,1466,Server Hello
246,247,45.708632,***.***.***.***,***.***.***.***,TCP,1466,"443  >  49165 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
247,248,45.708747,***.***.***.***,***.***.***.***,TCP,54,49165  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
248,249,45.709114,***.***.***.***,***.***.***.***,TCP,1466,"443  >  49165 [PSH, ACK] Seq=2825 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
249,250,45.709355,***.***.***.***,***.***.***.***,TCP,1514,443  >  49165 [ACK] Seq=4237 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
250,251,45.709364,***.***.***.***,***.***.***.***,TLSv1.2,1017,"Certificate, Server Key Exchange, Server Hello Done"
251,252,45.70945,***.***.***.***,***.***.***.***,TCP,54,49165  >  443 [ACK] Seq=162 Ack=6660 Win=64240 Len=0
252,253,45.816188,***.***.***.***,***.***.***.***,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
253,254,45.816362,***.***.***.***,***.***.***.***,TCP,54,443  >  49165 [ACK] Seq=6660 Ack=288 Win=65535 Len=0
254,255,45.831877,***.***.***.***,***.***.***.***,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
255,256,46.075443,***.***.***.***,***.***.***.***,TCP,54,49165  >  443 [ACK] Seq=288 Ack=6711 Win=64189 Len=0
256,257,80.141098,***.***.***.***,***.***.***.***,TLSv1.2,577,Application Data
257,258,80.141264,***.***.***.***,***.***.***.***,TCP,54,443  >  49165 [ACK] Seq=6711 Ack=811 Win=65535 Len=0
258,259,80.239058,***.***.***.***,***.***.***.***,TLSv1.2,333,Application Data
259,260,80.47831,***.***.***.***,***.***.***.***,TCP,54,49165  >  443 [ACK] Seq=811 Ack=6990 Win=63910 Len=0
260,261,81.318048,***.***.***.***,***.***.***.***,TCP,54,"49165  >  443 [RST, ACK] Seq=811 Ack=6990 Win=0 Len=0"
261,262,85.842614,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
262,263,85.842617,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
263,264,86.69165,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xea6d A wpad
264,265,86.691652,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xea6d A wpad
265,266,86.796393,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xea6d A wpad
266,267,86.796395,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xea6d A wpad
