,"C:\tmpgto74e.
","chrome.exe.
","settings.dat.
","Variations.
","cmd.exe.
","wannacry.exe.
","b.wnry.
","c.wnry.
","m_bulgarian.wnry.
","m_chinese (simplified).wnry.
","m_chinese (traditional).wnry.
","m_croatian.wnry.
","m_czech.wnry.
","m_danish.wnry.
","m_dutch.wnry.
","m_english.wnry.
","m_filipino.wnry.
","m_finnish.wnry.
","m_french.wnry.
","m_german.wnry.
","m_greek.wnry.
","m_indonesian.wnry.
","m_italian.wnry.
","m_japanese.wnry.
","m_korean.wnry.
","m_latvian.wnry.
","m_norwegian.wnry.
","m_polish.wnry.
","m_portuguese.wnry.
","m_romanian.wnry.
","m_russian.wnry.
","m_slovak.wnry.
","m_spanish.wnry.
","m_swedish.wnry.
","m_turkish.wnry.
","m_vietnamese.wnry.
","r.wnry.
","s.wnry.
","t.wnry.
","taskdl.exe.
","taskse.exe.
","u.wnry.
","attrib.exe.
","icacls.exe.
","00000000.pky.
","00000000.eky.
","00000000.res.
","278531668224589.bat.
","@Please_Read_Me@.txt.
","notepad.exe.
","162501668198417.bat.
","debug.log.
","265021668202274.bat.
","taskkill.exe.
","290141668202487.bat.
","38391668215929.bat.
","277821668212512.bat.
","2cb835dd-0c7d-4911-afde-927c4452001e.tmp.
","0d29256f-f1ba-49ad-bdd6-607ec6746115.dmp.
","metadata.
","43851668228556.bat.
","231851668201189.bat.
","82821668218190.bat.
","71eb8a06-0a5e-4c1f-9826-1593d7c017f2.tmp.
","0d05aafb-96d1-4b0e-a1e1-16a018e5d32e.dmp.
","29a90803-c2d5-4ec3-abf7-e5c045c33a8b.tmp.
","0d3fa983-ad71-4034-bea7-461d4a8a7059.dmp.
","277411668226945.bat.
","276741668197321.bat.
","18401668201177.bat.
","0c331903-dd28-48f7-9b02-8687c3bf71a4.tmp.
","3571f596-87ff-4f05-ab10-dc2b13d66285.dmp.
","75b4d13a-453c-4121-889d-eb5970e771b7.tmp.
","b76d8f6a-f07d-4c3b-a9ae-e313b6845718.dmp.
","7fc4db4a-d7bc-41e1-8db9-fae31fb957ad.tmp.
","94a0d9c1-b3d4-442d-a379-3dda03a85764.dmp.
","835e592d-6f3f-4f6d-ae5d-acc39f129990.tmp.
","8d308207-36cd-4fbc-9c4c-a3f60a9a066c.dmp.
","a03d0092-224c-4188-8011-6e1b295fb9e6.dmp.
"
0,0.0,0.0,0.36317790241282566,0.0791812460476248,0.2693971477949125,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,1.4771212547196624,0.3979400086720376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.40409572169236874,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.3979400086720376,0.3010299956639812,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.36317790241282566,0.0791812460476248,0.40409572169236874,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.3979400086720376,0.3010299956639812,0.0,0.1549019599857432,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.538794295589825,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.3979400086720376,0.3010299956639812,0.0,0.0,0.0,0.5740312677277188,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.36317790241282566,0.0791812460476248,0.2693971477949125,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.3979400086720376,0.0,0.0,0.0,0.0,0.0,0.0,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.36317790241282566,0.0791812460476248,0.2693971477949125,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.3979400086720376,0.0,0.0,0.1549019599857432,0.0,0.0,0.0,0.0,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0791812460476248,0.2693971477949125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.1549019599857432,0.0,0.5740312677277188,0.0,0.0,0.0,1.4771212547196624,1.4771212547196624,0.5740312677277188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0791812460476248,0.40409572169236874,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.3979400086720376,0.3010299956639812,0.0,0.1549019599857432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.40409572169236874,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.3979400086720376,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.36317790241282566,0.0791812460476248,0.2693971477949125,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.7958800173440752,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.3979400086720376,0.0,0.0,0.1549019599857432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
