"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"2","1.028363","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"3","2.047070","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"4","3.832705","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"5","4.863504","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"6","5.887482","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"7","7.915322","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"8","8.927375","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"9","9.951023","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"10","11.977132","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"11","12.994431","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"12","13.941838","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"13","13.941841","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"14","14.014956","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"15","14.942169","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"16","14.942174","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"17","15.944704","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"18","15.944708","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"19","16.041718","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"20","16.943881","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"21","16.943885","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"22","16.943913","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"23","16.946490","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xe98b A isatap"
"24","16.946493","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xe98b A isatap"
"25","16.959057","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"26","16.959058","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"27","16.965320","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"28","16.965322","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"29","16.969342","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xd671 ANY None"
"30","16.969344","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xd671 ANY None"
"31","16.988459","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"32","16.988461","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"33","17.023175","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"34","17.023177","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"35","17.023412","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"36","17.023414","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"37","17.023837","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"38","17.023839","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"39","17.051048","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xe98b A isatap"
"40","17.051049","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xe98b A isatap"
"41","17.065089","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xd671 ANY None"
"42","17.065091","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xd671 ANY None"
"43","17.082523","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"44","17.082525","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"45","17.082532","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"46","17.259677","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"47","17.259681","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"48","17.291302","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"49","17.291304","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"50","17.439507","192.168.56.101","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"51","17.439511","192.168.56.101","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"52","17.605311","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"53","17.605313","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
