,No.,Time,Source,Destination,Protocol,Length,Info
89,90,34.797014,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x971a A isatap
90,91,35.017836,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
91,92,35.017839,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
92,93,35.134938,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
93,94,35.208372,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
94,95,35.208376,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
95,96,35.406067,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
96,97,35.40607,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
97,98,35.471294,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
98,99,35.471298,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
99,100,35.515983,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
100,101,35.515985,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
101,102,35.547628,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
102,103,35.54763,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
103,104,35.580511,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
104,105,35.580513,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
105,106,35.755257,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
106,107,35.755261,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
107,108,35.770879,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
108,109,35.770881,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
109,110,35.785419,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
110,111,35.785422,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
111,112,35.954594,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
112,113,35.954598,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
113,114,36.12729,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
114,115,36.172053,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x025f A www.msftncsi.com
115,116,36.503811,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
116,117,36.503815,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
117,118,36.705059,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
118,119,36.705063,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
119,120,37.128327,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
120,121,37.164893,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x025f A www.msftncsi.com
121,122,37.257342,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
122,123,37.257344,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
123,124,37.284212,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
124,125,37.284214,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
125,126,37.284224,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
126,127,37.299171,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
127,128,37.299173,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
128,129,37.299177,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
129,130,37.453122,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
130,131,37.453126,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
131,132,37.486243,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
132,133,37.486244,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
133,134,37.689648,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
134,135,37.689651,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
135,136,38.158258,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x025f A www.msftncsi.com
136,137,38.212235,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
137,138,38.212238,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
138,139,38.224602,***.***.***.***,***.***.***.***,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
139,140,38.224604,***.***.***.***,***.***.***.***,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
140,141,38.437132,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
141,142,38.437136,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
142,143,38.497304,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
143,144,38.497309,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
144,145,38.578469,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
145,146,38.57847,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
146,147,38.626541,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
147,148,38.626543,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
148,149,38.671707,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
149,150,38.671712,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
150,151,38.7662,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
151,152,38.766202,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
152,153,38.797461,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
153,154,38.797463,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
154,155,39.125365,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
155,156,39.187746,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
156,157,39.18775,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
157,158,39.703265,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
158,159,39.703269,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
159,160,39.943873,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x96f1 A isatap
160,161,39.943875,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x96f1 A isatap
161,162,40.047782,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x96f1 A isatap
162,163,40.047784,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x96f1 A isatap
163,164,40.158088,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x025f A www.msftncsi.com
164,165,40.158215,***.***.***.***,***.***.***.***,TCP,54,"[TCP Retransmission] 443  >  49188 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0"
165,166,40.158513,***.***.***.***,***.***.***.***,TCP,54,49188  >  443 [RST] Seq=1 Win=0 Len=0
166,167,40.252349,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
167,168,40.252353,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
168,169,40.99983,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
169,170,40.999834,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
170,171,41.203875,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
171,172,41.203877,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
172,173,41.485641,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
173,174,41.485644,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
174,175,41.751375,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
175,176,41.751379,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
176,177,42.503384,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
177,178,42.503385,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
178,179,42.609344,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
179,180,42.609345,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
180,181,42.703918,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
181,182,42.703921,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
182,183,42.815197,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
183,184,42.8152,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
184,185,43.12532,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
185,186,43.565735,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
186,187,43.565739,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
187,188,44.15807,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x025f A www.msftncsi.com
188,189,44.209718,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
189,190,44.209722,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
190,191,44.314446,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
191,192,44.314449,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
192,193,44.486319,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
193,194,44.486323,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
194,195,45.203941,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
195,196,45.203945,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
196,197,46.203081,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
197,198,46.203084,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
198,199,47.202865,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
199,200,47.202869,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
200,201,47.290279,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
201,202,48.204888,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
202,203,48.20489,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
203,204,48.281913,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
204,205,48.954455,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
205,206,48.954457,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
206,207,49.282109,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
207,208,49.706571,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
208,209,49.706575,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
209,210,50.453901,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
210,211,50.453905,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
211,212,51.208603,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
212,213,51.208607,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
213,214,51.282945,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
214,215,51.954778,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
215,216,51.954781,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
216,217,52.709094,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
217,218,52.709098,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
218,219,53.452875,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
219,220,53.45288,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
220,221,54.203286,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
221,222,54.203289,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
222,223,54.203368,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
223,224,54.203369,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
224,225,54.204277,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
225,226,54.204279,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
226,227,55.283122,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
227,228,56.620021,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
228,229,56.620023,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
229,230,59.28604,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
230,231,59.286044,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
231,232,59.286054,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
232,233,66.849227,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
233,234,66.84923,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
234,235,68.94863,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x09c0 A wpad
235,236,68.948632,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x09c0 A wpad
236,237,69.047311,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x09c0 A wpad
237,238,69.047312,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x09c0 A wpad
238,239,69.252392,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
239,240,69.252395,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
240,241,70.000651,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
241,242,70.000653,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
242,243,70.346022,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
243,244,70.346024,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
244,245,70.752172,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
245,246,70.752175,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
246,247,71.539388,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xea6d A clients2.google.com
247,248,72.531771,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xea6d A clients2.google.com
248,249,73.356324,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
249,250,73.356326,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
250,251,73.532044,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xea6d A clients2.google.com
251,252,75.533649,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xea6d A clients2.google.com
252,253,75.559113,***.***.***.***,***.***.***.***,DNS,199,Standard query response 0xea6d A clients2.google.com CNAME clients.l.google.com A ***.***.***.*** A ***.***.***.*** A ***.***.***.*** A ***.***.***.*** A ***.***.***.*** A ***.***.***.***
253,254,79.491371,***.***.***.***,***.***.***.***,TCP,66,49167  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
254,255,79.511874,***.***.***.***,***.***.***.***,TCP,58,"443  >  49167 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
255,256,79.520829,***.***.***.***,***.***.***.***,TCP,54,49167  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
256,257,80.397457,***.***.***.***,***.***.***.***,TLSv1.2,215,Client Hello
257,258,80.397821,***.***.***.***,***.***.***.***,TCP,54,443  >  49167 [ACK] Seq=1 Ack=162 Win=65535 Len=0
258,259,80.427881,***.***.***.***,***.***.***.***,TLSv1.2,1466,Server Hello
259,260,80.428004,***.***.***.***,***.***.***.***,TCP,1466,"443  >  49167 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
260,261,80.428345,***.***.***.***,***.***.***.***,TCP,54,49167  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
261,262,80.428503,***.***.***.***,***.***.***.***,TCP,1514,443  >  49167 [ACK] Seq=2825 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
262,263,80.428512,***.***.***.***,***.***.***.***,TCP,1514,443  >  49167 [ACK] Seq=4285 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
263,264,80.428513,***.***.***.***,***.***.***.***,TLSv1.2,970,"Certificate, Server Key Exchange, Server Hello Done"
264,265,80.42875,***.***.***.***,***.***.***.***,TCP,54,49167  >  443 [ACK] Seq=162 Ack=6661 Win=64240 Len=0
265,266,81.019576,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x69e6 A teredo.ipv6.microsoft.com
266,267,81.038714,***.***.***.***,***.***.***.***,DNS,158,Standard query response 0x69e6 No such name A teredo.ipv6.microsoft.com SOA ns1-04.azure-dns.com
