,No.,Time,Source,Destination,Protocol,Length,Info
147,148,12.38252,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
148,149,12.382523,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
149,150,12.42952,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
150,151,12.429522,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
151,152,12.476249,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
152,153,12.476253,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
153,154,12.53917,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
154,155,12.539172,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
155,156,12.55504,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
156,157,12.555042,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
157,158,12.866553,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
158,159,12.866557,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
159,160,13.504974,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
160,161,13.504978,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
161,162,13.626192,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
162,163,13.626193,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
163,164,13.72591,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
164,165,13.725912,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
165,166,13.930854,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
166,167,13.930857,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
167,168,14.678728,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
168,169,14.678731,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
169,170,14.993105,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
170,171,14.993108,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
171,172,15.290626,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
172,173,15.290631,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
173,174,15.429216,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
174,175,15.42922,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
175,176,16.182226,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
176,177,16.182228,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
177,178,16.289406,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
178,179,16.289408,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
179,180,16.494121,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
180,181,16.494124,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
181,182,16.49458,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
182,183,16.494582,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
183,184,17.242851,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
184,185,17.242855,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
185,186,17.992331,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
186,187,17.992333,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
187,188,17.992528,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
188,189,17.992529,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
189,190,18.289906,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
190,191,18.289928,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
191,192,18.991341,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
192,193,18.991345,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
193,194,19.995458,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
194,195,19.995461,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
195,196,20.992754,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
196,197,20.992757,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
197,198,21.994001,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
198,199,21.994006,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
199,200,22.741942,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
200,201,22.741944,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
201,202,23.491853,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
202,203,23.491858,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
203,204,24.242636,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
204,205,24.24264,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
205,206,24.993332,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
206,207,24.993336,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
207,208,25.743537,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
208,209,25.74354,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
209,210,26.49712,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
210,211,26.497125,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
211,212,27.241844,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
212,213,27.241847,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
213,214,27.993492,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
214,215,27.993495,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
215,216,27.99364,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
216,217,27.993641,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
217,218,27.995065,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
218,219,27.995069,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
219,220,30.422548,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
220,221,30.422551,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
221,222,41.258749,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
222,223,41.258751,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
223,224,43.004853,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x96f1 A wpad
224,225,43.004855,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x96f1 A wpad
225,226,43.103694,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x96f1 A wpad
226,227,43.103695,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x96f1 A wpad
227,228,43.304199,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
228,229,43.304202,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
229,230,44.054516,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
230,231,44.054518,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
231,232,44.271621,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
232,233,44.271624,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
233,234,44.804069,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
234,235,44.804074,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
235,236,45.575169,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x6e6e A clients2.google.com
236,237,45.598396,***.***.***.***,***.***.***.***,DNS,119,Standard query response 0x6e6e A clients2.google.com CNAME clients.l.google.com A ***.***.***.***
237,238,45.750474,***.***.***.***,***.***.***.***,TCP,66,49166  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
238,239,45.774773,***.***.***.***,***.***.***.***,TCP,58,"443  >  49166 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
239,240,45.774993,***.***.***.***,***.***.***.***,TCP,54,49166  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
240,241,46.05017,***.***.***.***,***.***.***.***,TLSv1.2,215,Client Hello
241,242,46.050352,***.***.***.***,***.***.***.***,TCP,54,443  >  49166 [ACK] Seq=1 Ack=162 Win=65535 Len=0
242,243,46.071627,***.***.***.***,***.***.***.***,TLSv1.2,1466,Server Hello
243,244,46.071738,***.***.***.***,***.***.***.***,TCP,1466,"443  >  49166 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
244,245,46.071937,***.***.***.***,***.***.***.***,TCP,54,49166  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
245,246,46.072056,***.***.***.***,***.***.***.***,TCP,1466,"443  >  49166 [PSH, ACK] Seq=2825 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
246,247,46.072088,***.***.***.***,***.***.***.***,TCP,1466,"443  >  49166 [PSH, ACK] Seq=4237 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
247,248,46.072206,***.***.***.***,***.***.***.***,TLSv1.2,1066,"Certificate, Server Key Exchange, Server Hello Done"
248,249,46.072536,***.***.***.***,***.***.***.***,TCP,54,49166  >  443 [ACK] Seq=162 Ack=6661 Win=64240 Len=0
249,250,46.221053,***.***.***.***,***.***.***.***,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
250,251,46.22136,***.***.***.***,***.***.***.***,TCP,54,443  >  49166 [ACK] Seq=6661 Ack=288 Win=65535 Len=0
251,252,46.239734,***.***.***.***,***.***.***.***,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
252,253,46.447976,***.***.***.***,***.***.***.***,TCP,54,49166  >  443 [ACK] Seq=288 Ack=6712 Win=64189 Len=0
253,254,46.71609,***.***.***.***,***.***.***.***,TLSv1.2,577,Application Data
254,255,46.716382,***.***.***.***,***.***.***.***,TCP,54,443  >  49166 [ACK] Seq=6712 Ack=811 Win=65535 Len=0
255,256,46.757734,***.***.***.***,***.***.***.***,TLSv1.2,333,Application Data
256,257,46.900645,***.***.***.***,***.***.***.***,TCP,54,"49166  >  443 [RST, ACK] Seq=811 Ack=6991 Win=0 Len=0"
257,258,47.278398,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
258,259,47.278401,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
259,260,77.853075,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6cfb A wpad
260,261,77.853077,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6cfb A wpad
261,262,77.967451,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6cfb A wpad
262,263,77.967453,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6cfb A wpad
263,264,78.165825,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
264,265,78.165827,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
265,266,78.914569,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
266,267,78.914571,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
