,No.,Time,Source,Destination,Protocol,Length,Info
0,1,0.0,172.217.14.174,192.168.56.101,TCP,54,"443  >  49188 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0"
1,2,7.987255,172.217.14.174,192.168.56.101,TCP,54,"[TCP Retransmission] 443  >  49188 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0"
2,3,22.986905,172.217.14.174,192.168.56.101,TCP,54,"[TCP Retransmission] 443  >  49188 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0"
3,4,23.348133,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
4,5,24.3711,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
5,6,25.395135,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
6,7,27.228412,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
7,8,28.242625,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
8,9,29.1248,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
9,10,29.124802,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
10,11,29.266474,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
11,12,30.127345,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
12,13,30.127348,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
13,14,31.130473,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
14,15,31.130475,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
15,16,31.296607,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
16,17,32.129189,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
17,18,32.129193,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
18,19,32.129225,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
19,20,32.132658,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x4163 A isatap
20,21,32.132659,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x4163 A isatap
21,22,32.145966,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
22,23,32.145967,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
23,24,32.167381,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
24,25,32.167383,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
25,26,32.182793,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 ANY None
26,27,32.182795,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 ANY None
27,28,32.191989,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources
28,29,32.191991,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources
29,30,32.208676,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
30,31,32.208678,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
31,32,32.20891,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
32,33,32.208912,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
33,34,32.209396,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
34,35,32.209398,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
35,36,32.235074,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x4163 A isatap
36,37,32.235075,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x4163 A isatap
37,38,32.282213,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 ANY None
38,39,32.282215,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 ANY None
39,40,32.285131,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
40,41,32.285133,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
41,42,32.28514,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
42,43,32.439553,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
43,44,32.439556,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
44,45,32.476292,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
45,46,32.476295,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
46,47,32.624788,192.168.56.101,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources
47,48,32.624793,192.168.56.101,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources
48,49,32.775499,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
49,50,32.775501,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
50,51,32.788708,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
51,52,32.78871,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
52,53,32.953044,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
53,54,32.953048,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
54,55,32.953107,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
55,56,32.953108,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
56,57,32.953143,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
57,58,32.953144,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
58,59,32.954816,192.168.56.101,239.255.255.250,UDP,666,65391  >  3702 Len=624
59,60,32.954819,192.168.56.101,239.255.255.250,UDP,666,65391  >  3702 Len=624
60,61,33.049656,192.168.56.101,239.255.255.250,UDP,666,65391  >  3702 Len=624
61,62,33.04966,192.168.56.101,239.255.255.250,UDP,666,65391  >  3702 Len=624
62,63,33.187376,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
63,64,33.187381,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
64,65,33.606291,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xc4c8 A wpad
65,66,33.606293,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xc4c8 A wpad
66,67,33.705249,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
67,68,33.705252,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
68,69,33.705305,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
69,70,33.705307,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
70,71,33.705342,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
71,72,33.705344,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
72,73,33.705721,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xc4c8 A wpad
73,74,33.705722,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xc4c8 A wpad
74,75,33.925653,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
75,76,33.925657,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
76,77,33.967516,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
77,78,33.967519,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
78,79,34.454446,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
79,80,34.454451,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
80,81,34.454526,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
81,82,34.454527,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
82,83,34.454592,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
83,84,34.454593,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
84,85,34.656038,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
85,86,34.656041,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
86,87,34.689753,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x971a A isatap
87,88,34.689754,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x971a A isatap
88,89,34.797012,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x971a A isatap
89,90,34.797014,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x971a A isatap
90,91,35.017836,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
91,92,35.017839,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
92,93,35.134938,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
93,94,35.208372,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
94,95,35.208376,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
95,96,35.406067,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
96,97,35.40607,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
97,98,35.471294,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
98,99,35.471298,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
99,100,35.515983,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
100,101,35.515985,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
101,102,35.547628,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
102,103,35.54763,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
103,104,35.580511,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
104,105,35.580513,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
105,106,35.755257,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
106,107,35.755261,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
107,108,35.770879,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
108,109,35.770881,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
109,110,35.785419,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
110,111,35.785422,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
111,112,35.954594,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
112,113,35.954598,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
113,114,36.12729,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
114,115,36.172053,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x025f A www.msftncsi.com
115,116,36.503811,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
116,117,36.503815,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
117,118,36.705059,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
118,119,36.705063,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
119,120,37.128327,192.168.56.101,8.8.8.8,DNS,85,Standard query 0xab76 A teredo.ipv6.microsoft.com
120,121,37.164893,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x025f A www.msftncsi.com
121,122,37.257342,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
122,123,37.257344,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
123,124,37.284212,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
124,125,37.284214,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
125,126,37.284224,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
126,127,37.299171,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
127,128,37.299173,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
128,129,37.299177,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
129,130,37.453122,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
