,No.,Time,Source,Destination,Protocol,Length,Info
98,99,6.652666,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
99,100,6.652668,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
100,101,6.665397,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
101,102,6.665399,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
102,103,6.8278,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
103,104,6.827804,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
104,105,7.061624,192.168.56.101,8.8.8.8,DNS,76,Standard query 0x025f A www.msftncsi.com
105,106,7.098546,8.8.8.8,192.168.56.101,DNS,182,Standard query response 0x025f A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 96.17.176.171 A 96.17.176.177
106,107,7.106049,192.168.56.101,96.17.176.171,TCP,66,49159  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
107,108,7.119248,96.17.176.171,192.168.56.101,TCP,58,"80  >  49159 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
108,109,7.11943,192.168.56.101,96.17.176.171,TCP,54,49159  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
109,110,7.120588,192.168.56.101,96.17.176.171,HTTP,151,GET /ncsi.txt HTTP/1.1 
110,111,7.120741,96.17.176.171,192.168.56.101,TCP,54,80  >  49159 [ACK] Seq=1 Ack=98 Win=65535 Len=0
111,112,7.14365,96.17.176.171,192.168.56.101,HTTP,233,HTTP/1.1 200 OK  (text/plain)
112,113,7.143667,96.17.176.171,192.168.56.101,TCP,54,"80  >  49159 [FIN, ACK] Seq=180 Ack=98 Win=65535 Len=0"
113,114,7.144115,192.168.56.101,96.17.176.171,TCP,54,49159  >  80 [ACK] Seq=98 Ack=181 Win=64061 Len=0
114,115,7.144389,192.168.56.101,96.17.176.171,TCP,54,"49159  >  80 [FIN, ACK] Seq=98 Ack=181 Win=64061 Len=0"
115,116,7.144529,96.17.176.171,192.168.56.101,TCP,54,80  >  49159 [ACK] Seq=181 Ack=99 Win=65535 Len=0
116,117,7.379094,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
117,118,7.379098,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
118,119,7.579278,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
119,120,7.579282,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
120,121,8.127501,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
121,122,8.127503,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
122,123,8.143717,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
123,124,8.14372,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
124,125,8.143729,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
125,126,8.165324,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
126,127,8.165328,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
127,128,8.165338,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
128,129,8.328231,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
129,130,8.328235,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
130,131,8.456689,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
131,132,8.456691,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
132,133,8.659945,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
133,134,8.659948,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
134,135,9.081864,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
135,136,9.081866,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
136,137,9.100583,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
137,138,9.100588,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
138,139,9.406229,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
139,140,9.406233,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
140,141,9.438566,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
141,142,9.438568,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
142,143,9.485493,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
143,144,9.485495,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
144,145,9.534049,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
145,146,9.534053,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
146,147,9.641223,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
147,148,9.641225,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
148,149,9.657202,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
149,150,9.657203,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
150,151,10.15708,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
151,152,10.157084,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
152,153,10.309845,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
153,154,10.309849,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
154,155,10.578302,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
155,156,10.578306,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
156,157,10.911881,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
157,158,10.911883,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
158,159,11.016125,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
159,160,11.016127,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
160,161,11.219943,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
161,162,11.219948,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
162,163,11.970278,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
163,164,11.970298,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
164,165,12.078893,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
165,166,12.078897,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
166,167,12.71934,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
167,168,12.719343,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
168,169,13.29788,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
169,170,13.297884,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
170,171,13.480862,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
171,172,13.480864,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
172,173,13.579155,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
173,174,13.579158,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
174,175,13.579509,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
175,176,13.57951,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
176,177,13.781924,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
177,178,13.781927,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
178,179,14.53159,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
179,180,14.531594,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
180,181,15.079651,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
181,182,15.079653,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
182,183,15.280836,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
183,184,15.280839,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
184,185,16.082042,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
185,186,16.082046,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
186,187,16.29771,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
187,188,16.297715,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
188,189,17.08128,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
189,190,17.081283,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
190,191,18.080354,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
191,192,18.080357,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
192,193,19.079508,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
193,194,19.079511,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
194,195,19.84063,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
195,196,19.840634,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
196,197,20.583533,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
197,198,20.583537,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
198,199,21.329346,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
199,200,21.32935,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
200,201,22.078362,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
201,202,22.078366,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
202,203,22.829749,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
203,204,22.829772,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
204,205,23.577634,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
205,206,23.577637,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
206,207,24.328115,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
207,208,24.328119,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
208,209,25.081656,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
209,210,25.08166,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
210,211,25.081748,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
211,212,25.08175,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
212,213,25.082633,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
213,214,25.082635,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
214,215,27.491713,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
215,216,27.491717,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
216,217,37.712547,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
217,218,37.712551,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
218,219,38.972322,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
219,220,38.972324,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
220,221,39.078512,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
221,222,39.078513,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
222,223,39.291031,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
223,224,39.291035,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
224,225,40.033771,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
225,226,40.033775,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
226,227,40.703933,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
227,228,40.703937,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
228,229,40.782873,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
229,230,40.782875,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
230,231,41.541427,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x09c0 A clients2.google.com
231,232,41.563606,8.8.8.8,192.168.56.101,DNS,199,Standard query response 0x09c0 A clients2.google.com CNAME clients.l.google.com A 142.250.138.113 A 142.250.138.138 A 142.250.138.139 A 142.250.138.102 A 142.250.138.101 A 142.250.138.100
232,233,41.689116,192.168.56.101,142.250.138.113,TCP,66,49163  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
233,234,41.705808,142.250.138.113,192.168.56.101,TCP,58,"443  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
234,235,41.705965,192.168.56.101,142.250.138.113,TCP,54,49163  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
235,236,41.84134,192.168.56.101,142.250.138.113,TLSv1.2,215,Client Hello
236,237,41.841581,142.250.138.113,192.168.56.101,TCP,54,443  >  49163 [ACK] Seq=1 Ack=162 Win=65535 Len=0
237,238,41.862814,142.250.138.113,192.168.56.101,TLSv1.2,1466,Server Hello
238,239,41.863026,142.250.138.113,192.168.56.101,TCP,1466,"443  >  49163 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
239,240,41.863254,192.168.56.101,142.250.138.113,TCP,54,49163  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
240,241,41.863438,142.250.138.113,192.168.56.101,TCP,1514,443  >  49163 [ACK] Seq=2825 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
241,242,41.86345,142.250.138.113,192.168.56.101,TCP,1418,"443  >  49163 [PSH, ACK] Seq=4285 Ack=162 Win=65535 Len=1364 [TCP segment of a reassembled PDU]"
242,243,41.863527,142.250.138.113,192.168.56.101,TLSv1.2,1065,"Certificate, Server Key Exchange, Server Hello Done"
243,244,41.86357,192.168.56.101,142.250.138.113,TCP,54,49163  >  443 [ACK] Seq=162 Ack=5649 Win=64240 Len=0
244,245,41.909507,192.168.56.101,142.250.138.113,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
245,246,41.909743,142.250.138.113,192.168.56.101,TCP,54,443  >  49163 [ACK] Seq=6660 Ack=288 Win=65535 Len=0
246,247,41.92628,142.250.138.113,192.168.56.101,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
247,248,42.140578,192.168.56.101,142.250.138.113,TCP,54,49163  >  443 [ACK] Seq=288 Ack=6711 Win=63178 Len=0
248,249,42.460256,192.168.56.101,142.250.138.113,TLSv1.2,577,Application Data
249,250,42.460451,142.250.138.113,192.168.56.101,TCP,54,443  >  49163 [ACK] Seq=6711 Ack=811 Win=65535 Len=0
250,251,42.493465,142.250.138.113,192.168.56.101,TLSv1.2,333,Application Data
251,252,42.520693,192.168.56.101,142.250.138.113,TCP,54,"49163  >  443 [RST, ACK] Seq=811 Ack=6990 Win=0 Len=0"
252,253,43.704932,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
253,254,43.704936,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
254,255,85.204912,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
255,256,85.204915,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
256,257,88.377673,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xea6d A wpad
257,258,88.377674,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xea6d A wpad
258,259,88.486838,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xea6d A wpad
259,260,88.486839,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xea6d A wpad
260,261,88.687565,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
261,262,88.687569,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
262,263,89.437811,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
263,264,89.437816,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
264,265,90.187287,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
265,266,90.187289,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
266,267,91.113555,192.168.56.101,8.8.8.8,DNS,80,Standard query 0x69e6 A watson.microsoft.com
