,No.,Time,Source,Destination,Protocol,Length,Info
0,1,0.0,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
1,2,1.027509,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
2,3,2.04797,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
3,4,3.816798,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
4,5,4.836815,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
5,6,5.858767,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
6,7,7.883254,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
7,8,8.895375,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
8,9,9.92047,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
9,10,11.952775,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
10,11,12.609616,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
11,12,12.609619,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
12,13,12.959663,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
13,14,13.610588,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
14,15,13.610592,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
15,16,13.98352,0a:00:27:00:00:00,Broadcast,ARP,42,Who has 192.168.56.101? Tell 192.168.56.1
16,17,14.612954,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
17,18,14.612958,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.101? (ARP Probe)
18,19,15.610066,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
19,20,15.61007,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
20,21,15.61009,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
21,22,15.612807,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xe98b A isatap
22,23,15.612808,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xe98b A isatap
23,24,15.619124,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
24,25,15.619126,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
25,26,15.628631,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
26,27,15.628632,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
27,28,15.631006,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xd671 ANY None
28,29,15.631008,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xd671 ANY None
29,30,15.647991,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources
30,31,15.647994,192.168.56.101,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources
31,32,15.692176,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
32,33,15.692179,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
33,34,15.692436,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
34,35,15.692438,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
35,36,15.69261,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
36,37,15.692612,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
37,38,15.720339,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xe98b A isatap
38,39,15.720341,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xe98b A isatap
39,40,15.735222,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xd671 ANY None
40,41,15.735224,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0xd671 ANY None
41,42,15.770543,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
42,43,15.770547,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
43,44,15.770556,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
44,45,15.929213,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
45,46,15.929217,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
46,47,15.972419,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
47,48,15.972421,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
48,49,16.10932,192.168.56.101,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources
49,50,16.109322,192.168.56.101,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources
50,51,16.27177,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
51,52,16.271772,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
52,53,16.290124,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
53,54,16.290126,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
54,55,16.444702,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
55,56,16.444707,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
56,57,16.444807,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
57,58,16.444809,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
58,59,16.444854,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
59,60,16.444855,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
60,61,16.460761,192.168.56.101,239.255.255.250,UDP,666,62407  >  3702 Len=624
61,62,16.460764,192.168.56.101,239.255.255.250,UDP,666,62407  >  3702 Len=624
62,63,16.548179,192.168.56.101,239.255.255.250,UDP,666,62407  >  3702 Len=624
63,64,16.548183,192.168.56.101,239.255.255.250,UDP,666,62407  >  3702 Len=624
64,65,16.67431,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
65,66,16.674314,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
66,67,17.122034,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 A wpad
67,68,17.122036,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 A wpad
68,69,17.190988,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
69,70,17.190992,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
70,71,17.191606,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
71,72,17.191607,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
72,73,17.192155,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
73,74,17.192156,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
74,75,17.221601,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 A wpad
75,76,17.221602,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x4163 A wpad
76,77,17.423502,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
77,78,17.423506,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
78,79,17.423849,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
79,80,17.423852,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
80,81,17.94105,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
81,82,17.941054,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
82,83,17.941113,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
83,84,17.941114,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
84,85,17.94115,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
85,86,17.941151,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
86,87,18.172284,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
87,88,18.172288,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
88,89,18.174686,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x21c1 A isatap
89,90,18.174687,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x21c1 A isatap
