"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"2","1.024748","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"3","2.047998","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"4","3.888032","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"5","4.896908","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"6","5.920235","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"7","7.948626","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"8","8.965891","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"9","9.985180","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"10","10.985918","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"11","10.985920","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"12","11.986592","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"13","11.986595","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"14","12.013221","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"15","12.990797","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"16","12.990801","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"17","13.024906","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"18","13.987409","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"19","13.987412","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"20","13.987466","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"21","13.996513","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"22","13.996514","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"23","14.009983","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"24","14.009984","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"25","14.012244","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xe98b ANY None"
"26","14.012245","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xe98b ANY None"
"27","14.030272","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xd671 A isatap"
"28","14.030274","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xd671 A isatap"
"29","14.042638","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"30","14.042640","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"31","14.069373","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"32","14.069374","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"33","14.069715","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"34","14.069716","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"35","14.070087","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"36","14.070089","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"37","14.111879","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xe98b ANY None"
"38","14.111881","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xe98b ANY None"
"39","14.127493","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xd671 A isatap"
"40","14.127494","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xd671 A isatap"
"41","14.147578","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"42","14.147580","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"43","14.147587","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"44","14.332335","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"45","14.332340","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"46","14.333011","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"47","14.333013","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"48","14.485914","192.168.56.101","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"49","14.485918","192.168.56.101","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"50","14.634864","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"51","14.634865","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"52","14.663758","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"53","14.663760","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"54","14.818106","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"55","14.818110","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"56","14.818366","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"57","14.818380","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"58","14.818453","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"59","14.818454","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"60","14.831157","192.168.56.101","239.255.255.250","UDP","666","62407  >  3702 Len=624"
"61","14.831160","192.168.56.101","239.255.255.250","UDP","666","62407  >  3702 Len=624"
"62","14.924189","192.168.56.101","239.255.255.250","UDP","666","62407  >  3702 Len=624"
"63","14.924197","192.168.56.101","239.255.255.250","UDP","666","62407  >  3702 Len=624"
"64","15.080313","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"65","15.080315","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"66","15.505946","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 A wpad"
"67","15.505948","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 A wpad"
"68","15.565124","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"69","15.565127","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"70","15.565231","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"71","15.565233","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"72","15.565933","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"73","15.565935","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"74","15.597125","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 A wpad"
"75","15.597126","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 A wpad"
"76","15.808127","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"77","15.808131","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"78","15.834077","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"79","15.834079","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
